ID,ARVI_mean_,ARVI_mean_0,ARVI_mean_0.2,ARVI_mean_0.4,ARVI_mean_0.6,ARVI_std_,ARVI_std_0,ARVI_std_0.2,ARVI_std_0.4,ARVI_std_0.6,CIG_mean_,CIG_mean_0,CIG_mean_0.2,CIG_mean_0.4,CIG_mean_0.6,CIG_std_,CIG_std_0,CIG_std_0.2,CIG_std_0.4,CIG_std_0.6,CIRE_mean_,CIRE_mean_0,CIRE_mean_0.2,CIRE_mean_0.4,CIRE_mean_0.6,CIRE_std_,CIRE_std_0,CIRE_std_0.2,CIRE_std_0.4,CIRE_std_0.6,CVI_mean_,CVI_mean_0,CVI_mean_0.2,CVI_mean_0.4,CVI_mean_0.6,CVI_std_,CVI_std_0,CVI_std_0.2,CVI_std_0.4,CVI_std_0.6,DVI_mean_,DVI_mean_0,DVI_mean_0.2,DVI_mean_0.4,DVI_mean_0.6,DVI_std_,DVI_std_0,DVI_std_0.2,DVI_std_0.4,DVI_std_0.6,EVIS_mean_,EVIS_mean_0,EVIS_mean_0.2,EVIS_mean_0.4,EVIS_mean_0.6,EVIS_std_,EVIS_std_0,EVIS_std_0.2,EVIS_std_0.4,EVIS_std_0.6,EVI_mean_,EVI_mean_0,EVI_mean_0.2,EVI_mean_0.4,EVI_mean_0.6,EVI_std_,EVI_std_0,EVI_std_0.2,EVI_std_0.4,EVI_std_0.6,GNDVI_mean_,GNDVI_mean_0,GNDVI_mean_0.2,GNDVI_mean_0.4,GNDVI_mean_0.6,GNDVI_std_,GNDVI_std_0,GNDVI_std_0.2,GNDVI_std_0.4,GNDVI_std_0.6,GRVI_mean_,GRVI_mean_0,GRVI_mean_0.2,GRVI_mean_0.4,GRVI_mean_0.6,GRVI_std_,GRVI_std_0,GRVI_std_0.2,GRVI_std_0.4,GRVI_std_0.6,IRG_mean_,IRG_mean_0,IRG_mean_0.2,IRG_mean_0.4,IRG_mean_0.6,IRG_std_,IRG_std_0,IRG_std_0.2,IRG_std_0.4,IRG_std_0.6,LCI_mean_,LCI_mean_0,LCI_mean_0.2,LCI_mean_0.4,LCI_mean_0.6,LCI_std_,LCI_std_0,LCI_std_0.2,LCI_std_0.4,LCI_std_0.6,MCARI1_mean_,MCARI1_mean_0,MCARI1_mean_0.2,MCARI1_mean_0.4,MCARI1_mean_0.6,MCARI1_std_,MCARI1_std_0,MCARI1_std_0.2,MCARI1_std_0.4,MCARI1_std_0.6,MSR_mean_,MSR_mean_0,MSR_mean_0.2,MSR_mean_0.4,MSR_mean_0.6,MSR_std_,MSR_std_0,MSR_std_0.2,MSR_std_0.4,MSR_std_0.6,MTVI1_mean_,MTVI1_mean_0,MTVI1_mean_0.2,MTVI1_mean_0.4,MTVI1_mean_0.6,MTVI1_std_,MTVI1_std_0,MTVI1_std_0.2,MTVI1_std_0.4,MTVI1_std_0.6,NDRE_mean_,NDRE_mean_0,NDRE_mean_0.2,NDRE_mean_0.4,NDRE_mean_0.6,NDRE_std_,NDRE_std_0,NDRE_std_0.2,NDRE_std_0.4,NDRE_std_0.6,NDVI_mean_,NDVI_mean_0,NDVI_mean_0.2,NDVI_mean_0.4,NDVI_mean_0.6,NDVI_std_,NDVI_std_0,NDVI_std_0.2,NDVI_std_0.4,NDVI_std_0.6,NGRDI_mean_,NGRDI_mean_0,NGRDI_mean_0.2,NGRDI_mean_0.4,NGRDI_mean_0.6,NGRDI_std_,NGRDI_std_0,NGRDI_std_0.2,NGRDI_std_0.4,NGRDI_std_0.6,PRI_mean_,PRI_mean_0,PRI_mean_0.2,PRI_mean_0.4,PRI_mean_0.6,PRI_std_,PRI_std_0,PRI_std_0.2,PRI_std_0.4,PRI_std_0.6,RDVI_mean_,RDVI_mean_0,RDVI_mean_0.2,RDVI_mean_0.4,RDVI_mean_0.6,RDVI_std_,RDVI_std_0,RDVI_std_0.2,RDVI_std_0.4,RDVI_std_0.6,RI_mean_,RI_mean_0,RI_mean_0.2,RI_mean_0.4,RI_mean_0.6,RI_std_,RI_std_0,RI_std_0.2,RI_std_0.4,RI_std_0.6,RVI_mean_,RVI_mean_0,RVI_mean_0.2,RVI_mean_0.4,RVI_mean_0.6,RVI_std_,RVI_std_0,RVI_std_0.2,RVI_std_0.4,RVI_std_0.6,SAVI_mean_,SAVI_mean_0,SAVI_mean_0.2,SAVI_mean_0.4,SAVI_mean_0.6,SAVI_std_,SAVI_std_0,SAVI_std_0.2,SAVI_std_0.4,SAVI_std_0.6,SIPI_mean_,SIPI_mean_0,SIPI_mean_0.2,SIPI_mean_0.4,SIPI_mean_0.6,SIPI_std_,SIPI_std_0,SIPI_std_0.2,SIPI_std_0.4,SIPI_std_0.6,SRNDVI_mean_,SRNDVI_mean_0,SRNDVI_mean_0.2,SRNDVI_mean_0.4,SRNDVI_mean_0.6,SRNDVI_std_,SRNDVI_std_0,SRNDVI_std_0.2,SRNDVI_std_0.4,SRNDVI_std_0.6,SRRE_mean_,SRRE_mean_0,SRRE_mean_0.2,SRRE_mean_0.4,SRRE_mean_0.6,SRRE_std_,SRRE_std_0,SRRE_std_0.2,SRRE_std_0.4,SRRE_std_0.6,SR_mean_,SR_mean_0,SR_mean_0.2,SR_mean_0.4,SR_mean_0.6,SR_std_,SR_std_0,SR_std_0.2,SR_std_0.4,SR_std_0.6,TVI_mean_,TVI_mean_0,TVI_mean_0.2,TVI_mean_0.4,TVI_mean_0.6,TVI_std_,TVI_std_0,TVI_std_0.2,TVI_std_0.4,TVI_std_0.6,VARIG_mean_,VARIG_mean_0,VARIG_mean_0.2,VARIG_mean_0.4,VARIG_mean_0.6,VARIG_std_,VARIG_std_0,VARIG_std_0.2,VARIG_std_0.4,VARIG_std_0.6,VARIRES_mean_,VARIRES_mean_0,VARIRES_mean_0.2,VARIRES_mean_0.4,VARIRES_mean_0.6,VARIRES_std_,VARIRES_std_0,VARIRES_std_0.2,VARIRES_std_0.4,VARIRES_std_0.6,VARIRE_mean_,VARIRE_mean_0,VARIRE_mean_0.2,VARIRE_mean_0.4,VARIRE_mean_0.6,VARIRE_std_,VARIRE_std_0,VARIRE_std_0.2,VARIRE_std_0.4,VARIRE_std_0.6,blue_mean_,blue_mean_0,blue_mean_0.2,blue_mean_0.4,blue_mean_0.6,blue_std_,blue_std_0,blue_std_0.2,blue_std_0.4,blue_std_0.6,green_mean_,green_mean_0,green_mean_0.2,green_mean_0.4,green_mean_0.6,green_std_,green_std_0,green_std_0.2,green_std_0.4,green_std_0.6,nir_mean_,nir_mean_0,nir_mean_0.2,nir_mean_0.4,nir_mean_0.6,nir_std_,nir_std_0,nir_std_0.2,nir_std_0.4,nir_std_0.6,red_mean_,red_mean_0,red_mean_0.2,red_mean_0.4,red_mean_0.6,red_std_,red_std_0,red_std_0.2,red_std_0.4,red_std_0.6,rededge_mean_,rededge_mean_0,rededge_mean_0.2,rededge_mean_0.4,rededge_mean_0.6,rededge_std_,rededge_std_0,rededge_std_0.2,rededge_std_0.4,rededge_std_0.6,produtividade
1,0.826174792,0.826174792,0.826174792,0.83008363,0.891439762,0.204087016,0.204087016,0.204087016,0.198302101,0.10113219,9.17985724,9.17985724,9.17985724,9.222230243,10.02747513,3.308502007,3.308502007,3.308502007,3.272429183,2.504605081,2.176085175,2.176085175,2.176085175,2.184950411,2.335321002,0.594478967,0.594478967,0.594478967,0.585021737,0.425619961,4.761800885,4.761800885,4.761800885,4.763424066,4.758678496,0.997584643,0.997584643,0.997584643,0.999955708,1.030935582,0.300907924,0.300907924,0.300907924,0.301918295,0.321234117,0.079301353,0.079301353,0.079301353,0.078448505,0.059805952,0.559895172,0.559895172,0.559895172,0.56193776,0.598958899,0.142751966,0.142751966,0.142751966,0.140699959,0.099931414,0.897813386,0.897813386,0.897813386,0.900625904,0.941191659,0.133393162,0.133393162,0.133393162,0.128704772,0.060315776,4.58992862,4.58992862,4.58992862,4.611115122,5.013737565,1.654251003,1.654251003,1.654251003,1.636214592,1.252302541,0.328942898,0.328942898,0.328942898,0.332012331,0.387437202,0.208435398,0.208435398,0.208435398,0.20522232,0.140838427,-0.012901314,-0.012901314,-0.012901314,-0.013199278,-0.01663935,0.012422438,0.012422438,0.012422438,0.011841514,0.00678568,0.731237657,0.731237657,0.731237657,0.730978274,0.730207562,0.030499707,0.030499707,0.030499707,0.030344609,0.027680348,0.453433459,0.453433459,0.453433459,0.455353219,0.488534515,0.131531006,0.131531006,0.131531006,0.129546694,0.094749518,-0.060406873,-0.060406873,-0.060406873,-0.060075233,-0.056686795,0.013529755,0.013529755,0.013529755,0.012853582,0.008284262,0.453433459,0.453433459,0.453433459,0.455353219,0.488534515,0.131531006,0.131531006,0.131531006,0.129546694,0.094749518,0.509449347,0.509449347,0.509449347,0.510959773,0.533763426,0.082818906,0.082818906,0.082818906,0.080708541,0.050537015,0.86112084,0.86112084,0.86112084,0.864125828,0.908898869,0.147870804,0.147870804,0.147870804,0.143080868,0.069562328,0.328942898,0.328942898,0.328942898,0.332012331,0.387437202,0.208435398,0.208435398,0.208435398,0.20522232,0.140838427,-0.431274363,-0.431274363,-0.431274363,-0.432922925,-0.457257186,0.093029339,0.093029339,0.093029339,0.090795791,0.061401974,0.507662135,0.507662135,0.507662135,0.509397743,0.538984505,0.107873707,0.107873707,0.107873707,0.105822111,0.068814503,-0.328942898,-0.328942898,-0.328942898,-0.332012331,-0.387437202,0.208435398,0.208435398,0.208435398,0.20522232,0.140838427,0.082689283,0.082689283,0.082689283,0.080357048,0.049273636,0.101815056,0.101815056,0.101815056,0.097511969,0.042560033,0.528629193,0.528629193,0.528629193,0.530427978,0.561895779,0.11764309,0.11764309,0.11764309,0.115659141,0.078480752,0.88495589,0.88495589,0.88495589,0.887153333,0.919211369,0.106088218,0.106088218,0.106088218,0.102492336,0.049666892,0.240458345,0.240458345,0.240458345,0.24315317,0.286768117,0.153129133,0.153129133,0.153129133,0.149545821,0.089273516,3.176085175,3.176085175,3.176085175,3.184950411,3.335321002,0.594478967,0.594478967,0.594478967,0.585021737,0.425619961,24.451819,24.451819,24.451819,24.58515772,27.30160352,11.97487683,11.97487683,11.97487683,11.88519753,9.669306244,0.923754267,0.923754267,0.923754267,0.925699696,0.952576015,0.088311351,0.088311351,0.088311351,0.084887579,0.038701478,0.262254057,0.262254057,0.262254057,0.264671795,0.30868904,0.165992674,0.165992674,0.165992674,0.163500443,0.112719092,0.511930417,0.511930417,0.511930417,0.5151226,0.57451514,0.213882867,0.213882867,0.213882867,0.21047895,0.135379621,0.521297928,0.521297928,0.521297928,0.524955891,0.588809389,0.223220659,0.223220659,0.223220659,0.218786928,0.13143866,0.014951319,0.014951319,0.014951319,0.014681612,0.011979193,0.009550868,0.009550868,0.009550868,0.008889266,0.003994522,0.034903884,0.034903884,0.034903884,0.034624166,0.031606204,0.011656818,0.011656818,0.011656818,0.011093824,0.00657949,0.322910494,0.322910494,0.322910494,0.323343184,0.336200971,0.063153011,0.063153011,0.063153011,0.06308531,0.054353148,0.02200257,0.02200257,0.02200257,0.021424888,0.014966854,0.021828952,0.021828952,0.021828952,0.020553227,0.008967887,0.102632351,0.102632351,0.102632351,0.10235869,0.101119636,0.0146727,0.0146727,0.0146727,0.014253534,0.013392058,471.7
2,0.929867273,0.929867273,0.929867273,0.929867273,0.930353565,0.044495228,0.044495228,0.044495228,0.044495228,0.041742864,11.48639906,11.48639906,11.48639906,11.48639906,11.49410568,2.254977071,2.254977071,2.254977071,2.254977071,2.242731916,2.579191909,2.579191909,2.579191909,2.579191909,2.58065426,0.373124183,0.373124183,0.373124183,0.373124183,0.370398745,4.923211701,4.923211701,4.923211701,4.923211701,4.922332951,1.016499752,1.016499752,1.016499752,1.016499752,1.016618073,0.368009575,0.368009575,0.368009575,0.368009575,0.368212767,0.041397339,0.041397339,0.041397339,0.041397339,0.040910296,0.67131177,0.67131177,0.67131177,0.67131177,0.67167658,0.063683077,0.063683077,0.063683077,0.063683077,0.062648723,0.963380018,0.963380018,0.963380018,0.963380018,0.963686624,0.025584178,0.025584178,0.025584178,0.025584178,0.023665622,5.743199529,5.743199529,5.743199529,5.743199529,5.74705284,1.127488536,1.127488536,1.127488536,1.127488536,1.121365958,0.433591072,0.433591072,0.433591072,0.433591072,0.434125067,0.081837954,0.081837954,0.081837954,0.081837954,0.080096833,-0.018848585,-0.018848585,-0.018848585,-0.018848585,-0.018878292,0.005339803,0.005339803,0.005339803,0.005339803,0.005258197,0.742604451,0.742604451,0.742604451,0.742604451,0.742635128,0.024712826,0.024712826,0.024712826,0.024712826,0.024705779,0.55933758,0.55933758,0.55933758,0.55933758,0.559676519,0.065302727,0.065302727,0.065302727,0.065302727,0.064439167,-0.058388047,-0.058388047,-0.058388047,-0.058388047,-0.058367127,0.006663886,0.006663886,0.006663886,0.006663886,0.006633883,0.55933758,0.55933758,0.55933758,0.55933758,0.559676519,0.065302727,0.065302727,0.065302727,0.065302727,0.064439167,0.560243864,0.560243864,0.560243864,0.560243864,0.560446879,0.0370885,0.0370885,0.0370885,0.0370885,0.036540495,0.934496343,0.934496343,0.934496343,0.934496343,0.934844293,0.030615319,0.030615319,0.030615319,0.030615319,0.028560502,0.433591072,0.433591072,0.433591072,0.433591072,0.434125067,0.081837954,0.081837954,0.081837954,0.081837954,0.080096833,-0.456525372,-0.456525372,-0.456525372,-0.456525372,-0.456761122,0.052631331,0.052631331,0.052631331,0.052631331,0.05212055,0.585713919,0.585713919,0.585713919,0.585713919,0.585988811,0.041070118,0.041070118,0.041070118,0.041070118,0.040149105,-0.433591072,-0.433591072,-0.433591072,-0.433591072,-0.434125067,0.081837954,0.081837954,0.081837954,0.081837954,0.080096833,0.034144261,0.034144261,0.034144261,0.034144261,0.033917254,0.017943645,0.017943645,0.017943645,0.017943645,0.016435998,0.616125792,0.616125792,0.616125792,0.616125792,0.616425564,0.047401917,0.047401917,0.047401917,0.047401917,0.046456679,0.937091535,0.937091535,0.937091535,0.937091535,0.937342681,0.022890607,0.022890607,0.022890607,0.022890607,0.021463153,0.346299663,0.346299663,0.346299663,0.346299663,0.346683943,0.05228193,0.05228193,0.05228193,0.05228193,0.050859231,3.579191909,3.579191909,3.579191909,3.579191909,3.58065426,0.373124183,0.373124183,0.373124183,0.373124183,0.370398745,32.54767954,32.54767954,32.54767954,32.54767954,32.57612144,8.019227492,8.019227492,8.019227492,8.019227492,7.972011612,0.966550473,0.966550473,0.966550473,0.966550473,0.966751453,0.016629083,0.016629083,0.016629083,0.016629083,0.015359761,0.342553988,0.342553988,0.342553988,0.342553988,0.342974508,0.066694582,0.066694582,0.066694582,0.066694582,0.065372839,0.625535036,0.625535036,0.625535036,0.625535036,0.626056822,0.071579388,0.071579388,0.071579388,0.071579388,0.069664548,0.632566478,0.632566478,0.632566478,0.632566478,0.633106752,0.068728461,0.068728461,0.068728461,0.068728461,0.06657984,0.011754681,0.011754681,0.011754681,0.011754681,0.011736454,0.002780715,0.002780715,0.002780715,0.002780715,0.002720997,0.031428733,0.031428733,0.031428733,0.031428733,0.031413304,0.006496797,0.006496797,0.006496797,0.006496797,0.006481451,0.380589723,0.380589723,0.380589723,0.380589723,0.380747779,0.039733099,0.039733099,0.039733099,0.039733099,0.039433476,0.012580148,0.012580148,0.012580148,0.012580148,0.012535012,0.004303082,0.004303082,0.004303082,0.004303082,0.004058714,0.107168009,0.107168009,0.107168009,0.107168009,0.107170052,0.014065198,0.014065198,0.014065198,0.014065198,0.014072003,677
3,0.935018171,0.935018171,0.935018171,0.935018171,0.935018171,0.038189021,0.038189021,0.038189021,0.038189021,0.038189021,12.14063415,12.14063415,12.14063415,12.14063415,12.14063415,2.392372641,2.392372641,2.392372641,2.392372641,2.392372641,2.70392143,2.70392143,2.70392143,2.70392143,2.70392143,0.395434432,0.395434432,0.395434432,0.395434432,0.395434432,5.311423606,5.311423606,5.311423606,5.311423606,5.311423606,1.090034026,1.090034026,1.090034026,1.090034026,1.090034026,0.366203225,0.366203225,0.366203225,0.366203225,0.366203225,0.034671557,0.034671557,0.034671557,0.034671557,0.034671557,0.67115545,0.67115545,0.67115545,0.67115545,0.67115545,0.052579372,0.052579372,0.052579372,0.052579372,0.052579372,0.966169023,0.966169023,0.966169023,0.966169023,0.966169023,0.021963686,0.021963686,0.021963686,0.021963686,0.021963686,6.070317073,6.070317073,6.070317073,6.070317073,6.070317073,1.19618632,1.19618632,1.19618632,1.19618632,1.19618632,0.423947743,0.423947743,0.423947743,0.423947743,0.423947743,0.064917015,0.064917015,0.064917015,0.064917015,0.064917015,-0.017528123,-0.017528123,-0.017528123,-0.017528123,-0.017528123,0.004087541,0.004087541,0.004087541,0.004087541,0.004087541,0.751260266,0.751260266,0.751260266,0.751260266,0.751260266,0.02547647,0.02547647,0.02547647,0.02547647,0.02547647,0.554676515,0.554676515,0.554676515,0.554676515,0.554676515,0.053062739,0.053062739,0.053062739,0.053062739,0.053062739,-0.057557934,-0.057557934,-0.057557934,-0.057557934,-0.057557934,0.006494552,0.006494552,0.006494552,0.006494552,0.006494552,0.554676515,0.554676515,0.554676515,0.554676515,0.554676515,0.053062739,0.053062739,0.053062739,0.053062739,0.053062739,0.571679908,0.571679908,0.571679908,0.571679908,0.571679908,0.037711041,0.037711041,0.037711041,0.037711041,0.037711041,0.936739454,0.936739454,0.936739454,0.936739454,0.936739454,0.026995985,0.026995985,0.026995985,0.026995985,0.026995985,0.423947743,0.423947743,0.423947743,0.423947743,0.423947743,0.064917015,0.064917015,0.064917015,0.064917015,0.064917015,-0.430341543,-0.430341543,-0.430341543,-0.430341543,-0.430341543,0.044748771,0.044748771,0.044748771,0.044748771,0.044748771,0.585177749,0.585177749,0.585177749,0.585177749,0.585177749,0.033881691,0.033881691,0.033881691,0.033881691,0.033881691,-0.423947743,-0.423947743,-0.423947743,-0.423947743,-0.423947743,0.064917015,0.064917015,0.064917015,0.064917015,0.064917015,0.032882462,0.032882462,0.032882462,0.032882462,0.032882462,0.015734348,0.015734348,0.015734348,0.015734348,0.015734348,0.61548726,0.61548726,0.61548726,0.61548726,0.61548726,0.03890143,0.03890143,0.03890143,0.03890143,0.03890143,0.937766082,0.937766082,0.937766082,0.937766082,0.937766082,0.020861907,0.020861907,0.020861907,0.020861907,0.020861907,0.345366825,0.345366825,0.345366825,0.345366825,0.345366825,0.04342715,0.04342715,0.04342715,0.04342715,0.04342715,3.70392143,3.70392143,3.70392143,3.70392143,3.70392143,0.395434432,0.395434432,0.395434432,0.395434432,0.395434432,33.05634192,33.05634192,33.05634192,33.05634192,33.05634192,7.165664608,7.165664608,7.165664608,7.165664608,7.165664608,0.9677426,0.9677426,0.9677426,0.9677426,0.9677426,0.014618985,0.014618985,0.014618985,0.014618985,0.014618985,0.330635171,0.330635171,0.330635171,0.330635171,0.330635171,0.052764956,0.052764956,0.052764956,0.052764956,0.052764956,0.62378202,0.62378202,0.62378202,0.62378202,0.62378202,0.060467155,0.060467155,0.060467155,0.060467155,0.060467155,0.624959399,0.624959399,0.624959399,0.624959399,0.624959399,0.06057511,0.06057511,0.06057511,0.06057511,0.06057511,0.011898867,0.011898867,0.011898867,0.011898867,0.011898867,0.002789676,0.002789676,0.002789676,0.002789676,0.002789676,0.029712922,0.029712922,0.029712922,0.029712922,0.029712922,0.005692311,0.005692311,0.005692311,0.005692311,0.005692311,0.378388025,0.378388025,0.378388025,0.378388025,0.378388025,0.033473234,0.033473234,0.033473234,0.033473234,0.033473234,0.0121848,0.0121848,0.0121848,0.0121848,0.0121848,0.003982416,0.003982416,0.003982416,0.003982416,0.003982416,0.102991861,0.102991861,0.102991861,0.102991861,0.102991861,0.011667271,0.011667271,0.011667271,0.011667271,0.011667271,
4,0.924934907,0.924934907,0.924934907,0.924934907,0.925421874,0.053081558,0.053081558,0.053081558,0.053081558,0.050800552,11.24803984,11.24803984,11.24803984,11.24803984,11.25580077,2.288860931,2.288860931,2.288860931,2.288860931,2.2766591,2.571284014,2.571284014,2.571284014,2.571284014,2.572745041,0.381014472,0.381014472,0.381014472,0.381014472,0.378361837,4.845331825,4.845331825,4.845331825,4.845331825,4.845058198,1.025671029,1.025671029,1.025671029,1.025671029,1.026141779,0.345685874,0.345685874,0.345685874,0.345685874,0.345894766,0.057648919,0.057648919,0.057648919,0.057648919,0.057293737,0.638131823,0.638131823,0.638131823,0.638131823,0.638505545,0.089013619,0.089013619,0.089013619,0.089013619,0.088261345,0.960624366,0.960624366,0.960624366,0.960624366,0.960931321,0.030964073,0.030964073,0.030964073,0.030964073,0.029401799,5.624019918,5.624019918,5.624019918,5.624019918,5.627900387,1.144430465,1.144430465,1.144430465,1.144430465,1.13832955,0.431207826,0.431207826,0.431207826,0.431207826,0.431708748,0.087835615,0.087835615,0.087835615,0.087835615,0.086423672,-0.017930269,-0.017930269,-0.017930269,-0.017930269,-0.017954655,0.005200507,0.005200507,0.005200507,0.005200507,0.005144986,0.742706349,0.742706349,0.742706349,0.742706349,0.742738942,0.02463864,0.02463864,0.02463864,0.02463864,0.02462904,0.525758879,0.525758879,0.525758879,0.525758879,0.526097725,0.08913524,0.08913524,0.08913524,0.08913524,0.088526143,-0.055038105,-0.055038105,-0.055038105,-0.055038105,-0.055028079,0.006892647,0.006892647,0.006892647,0.006892647,0.006888685,0.525758879,0.525758879,0.525758879,0.525758879,0.526097725,0.08913524,0.08913524,0.08913524,0.08913524,0.088526143,0.559250467,0.559250467,0.559250467,0.559250467,0.559453753,0.0392013,0.0392013,0.0392013,0.0392013,0.038684409,0.932033295,0.932033295,0.932033295,0.932033295,0.932378858,0.036331662,0.036331662,0.036331662,0.036331662,0.034649226,0.431207826,0.431207826,0.431207826,0.431207826,0.431708748,0.087835615,0.087835615,0.087835615,0.087835615,0.086423672,-0.466992502,-0.466992502,-0.466992502,-0.466992502,-0.467190676,0.045173381,0.045173381,0.045173381,0.045173381,0.044754331,0.56594439,0.56594439,0.56594439,0.56594439,0.566227265,0.057615466,0.057615466,0.057615466,0.057615466,0.056937948,-0.431207826,-0.431207826,-0.431207826,-0.431207826,-0.431708748,0.087835615,0.087835615,0.087835615,0.087835615,0.086423672,0.035585668,0.035585668,0.035585668,0.035585668,0.035360096,0.021677433,0.021677433,0.021677433,0.021677433,0.020467884,0.592047157,0.592047157,0.592047157,0.592047157,0.592359686,0.06836595,0.06836595,0.06836595,0.06836595,0.067674088,0.936008809,0.936008809,0.936008809,0.936008809,0.936254735,0.02637887,0.02637887,0.02637887,0.02637887,0.025206924,0.321956524,0.321956524,0.321956524,0.321956524,0.322354033,0.071711774,0.071711774,0.071711774,0.071711774,0.070625203,3.571284014,3.571284014,3.571284014,3.571284014,3.572745041,0.381014472,0.381014472,0.381014472,0.381014472,0.378361837,31.89946493,31.89946493,31.89946493,31.89946493,31.92728982,8.07442765,8.07442765,8.07442765,8.07442765,8.029831365,0.965212987,0.965212987,0.965212987,0.965212987,0.965412649,0.01992951,0.01992951,0.01992951,0.01992951,0.018901717,0.342586505,0.342586505,0.342586505,0.342586505,0.342984058,0.070908262,0.070908262,0.070908262,0.070908262,0.069808115,0.619092674,0.619092674,0.619092674,0.619092674,0.619609876,0.078753335,0.078753335,0.078753335,0.078753335,0.077057045,0.629688201,0.629688201,0.629688201,0.629688201,0.630217942,0.074082712,0.074082712,0.074082712,0.074082712,0.072180123,0.010859745,0.010859745,0.010859745,0.010859745,0.010846733,0.002341397,0.002341397,0.002341397,0.002341397,0.00230573,0.029909656,0.029909656,0.029909656,0.029909656,0.029898207,0.005909916,0.005909916,0.005909916,0.005909916,0.005901623,0.357665261,0.357665261,0.357665261,0.357665261,0.357838319,0.056367032,0.056367032,0.056367032,0.056367032,0.056125837,0.011979387,0.011979387,0.011979387,0.011979387,0.011943553,0.003895955,0.003895955,0.003895955,0.003895955,0.003727637,0.100519333,0.100519333,0.100519333,0.100519333,0.100532456,0.015275102,0.015275102,0.015275102,0.015275102,0.015276964,905.6
